"STATE","STATEABBREVIATION","COUNTY","STATEFP","COUNTYFP","INDICATOR","YEAR","VALUE"
"Washington","WA","Island County","53","029","dist_MAT","2017","11.75"
"Washington","WA","Jefferson County","53","031","dist_MAT","2017","17.86"
"Washington","WA","King County","53","033","dist_MAT","2017","3.6"
"Washington","WA","Kitsap County","53","035","dist_MAT","2017","5.15"
"Washington","WA","Kittitas County","53","037","dist_MAT","2017","38.6"
"Washington","WA","Klickitat County","53","039","dist_MAT","2017","36.07"
"Washington","WA","Lewis County","53","041","dist_MAT","2017","21.5"
"Washington","WA","Lincoln County","53","043","dist_MAT","2017","45.5"
"Washington","WA","Mason County","53","045","dist_MAT","2017","15.11"
"Washington","WA","Okanogan County","53","047","dist_MAT","2017","90.63"
"Washington","WA","Pacific County","53","049","dist_MAT","2017","6.64"
"Washington","WA","Pend Oreille County","53","051","dist_MAT","2017","41.33"
"Washington","WA","Pierce County","53","053","dist_MAT","2017","4.79"
"Washington","WA","San Juan County","53","055","dist_MAT","2017","22.44"
"Washington","WA","Skagit County","53","057","dist_MAT","2017","10.71"
"Washington","WA","Skamania County","53","059","dist_MAT","2017","8"
"Washington","WA","Snohomish County","53","061","dist_MAT","2017","6.07"
"Washington","WA","Spokane County","53","063","dist_MAT","2017","7.94"
"Washington","WA","Stevens County","53","065","dist_MAT","2017","39.68"
"Washington","WA","Thurston County","53","067","dist_MAT","2017","11.42"
"Washington","WA","Wahkiakum County","53","069","dist_MAT","2017","24.5"
"Washington","WA","Walla Walla County","53","071","dist_MAT","2017","11.5"
"Washington","WA","Whatcom County","53","073","dist_MAT","2017","12.33"
"Washington","WA","Whitman County","53","075","dist_MAT","2017","37.52"
"Washington","WA","Yakima County","53","077","dist_MAT","2017","14.68"
"West Virginia","WV","Barbour County","54","001","dist_MAT","2017","16.17"
"West Virginia","WV","Berkeley County","54","003","dist_MAT","2017","4.78"
"West Virginia","WV","Boone County","54","005","dist_MAT","2017","9.7"
"West Virginia","WV","Braxton County","54","007","dist_MAT","2017","21.82"
"West Virginia","WV","Brooke County","54","009","dist_MAT","2017","8.17"
"West Virginia","WV","Cabell County","54","011","dist_MAT","2017","6.1"
"West Virginia","WV","Calhoun County","54","013","dist_MAT","2017","30.11"
"West Virginia","WV","Clay County","54","015","dist_MAT","2017","15.31"
"West Virginia","WV","Doddridge County","54","017","dist_MAT","2017","17.5"
"West Virginia","WV","Fayette County","54","019","dist_MAT","2017","8.67"
"West Virginia","WV","Gilmer County","54","021","dist_MAT","2017","30.67"
"West Virginia","WV","Grant County","54","023","dist_MAT","2017","19.86"
"West Virginia","WV","Greenbrier County","54","025","dist_MAT","2017","11.29"
"West Virginia","WV","Hampshire County","54","027","dist_MAT","2017","16.35"
"West Virginia","WV","Hancock County","54","029","dist_MAT","2017","4.4"
"West Virginia","WV","Hardy County","54","031","dist_MAT","2017","28"
"West Virginia","WV","Harrison County","54","033","dist_MAT","2017","6.35"
"West Virginia","WV","Jackson County","54","035","dist_MAT","2017","18.36"
"West Virginia","WV","Jefferson County","54","037","dist_MAT","2017","10.62"
"West Virginia","WV","Kanawha County","54","039","dist_MAT","2017","7.52"
"West Virginia","WV","Lewis County","54","041","dist_MAT","2017","21"
"West Virginia","WV","Lincoln County","54","043","dist_MAT","2017","11.15"
"West Virginia","WV","Logan County","54","045","dist_MAT","2017","6.93"
"West Virginia","WV","McDowell County","54","047","dist_MAT","2017","10.44"
"West Virginia","WV","Marion County","54","049","dist_MAT","2017","13.36"
"West Virginia","WV","Marshall County","54","051","dist_MAT","2017","5.38"
"West Virginia","WV","Mason County","54","053","dist_MAT","2017","8.77"
"West Virginia","WV","Mercer County","54","055","dist_MAT","2017","11.41"
"West Virginia","WV","Mineral County","54","057","dist_MAT","2017","13.5"
"West Virginia","WV","Mingo County","54","059","dist_MAT","2017","11.33"
"West Virginia","WV","Monongalia County","54","061","dist_MAT","2017","7.11"
"West Virginia","WV","Monroe County","54","063","dist_MAT","2017","7.67"
"West Virginia","WV","Morgan County","54","065","dist_MAT","2017","3.5"
"West Virginia","WV","Nicholas County","54","067","dist_MAT","2017","11.79"
"West Virginia","WV","Ohio County","54","069","dist_MAT","2017","2.5"
"West Virginia","WV","Pendleton County","54","071","dist_MAT","2017","32.14"
"West Virginia","WV","Pleasants County","54","073","dist_MAT","2017","11"
"West Virginia","WV","Pocahontas County","54","075","dist_MAT","2017","14.82"
"West Virginia","WV","Preston County","54","077","dist_MAT","2017","10.85"
"West Virginia","WV","Putnam County","54","079","dist_MAT","2017","11.91"
"West Virginia","WV","Raleigh County","54","081","dist_MAT","2017","7.44"
"West Virginia","WV","Randolph County","54","083","dist_MAT","2017","26.9"
"West Virginia","WV","Ritchie County","54","085","dist_MAT","2017","23.7"
"West Virginia","WV","Roane County","54","087","dist_MAT","2017","24.5"
"West Virginia","WV","Summers County","54","089","dist_MAT","2017","6.89"
"West Virginia","WV","Taylor County","54","091","dist_MAT","2017","5.8"
"West Virginia","WV","Tucker County","54","093","dist_MAT","2017","22"
"West Virginia","WV","Tyler County","54","095","dist_MAT","2017","13.75"
"West Virginia","WV","Upshur County","54","097","dist_MAT","2017","20.33"
"West Virginia","WV","Wayne County","54","099","dist_MAT","2017","9.62"
"West Virginia","WV","Webster County","54","101","dist_MAT","2017","9.22"
"West Virginia","WV","Wetzel County","54","103","dist_MAT","2017","10.6"
"West Virginia","WV","Wirt County","54","105","dist_MAT","2017","20.25"
"West Virginia","WV","Wood County","54","107","dist_MAT","2017","6.73"
"West Virginia","WV","Wyoming County","54","109","dist_MAT","2017","13.53"
"Wisconsin","WI","Adams County","55","001","dist_MAT","2017","23"
"Wisconsin","WI","Ashland County","55","003","dist_MAT","2017","18.56"
"Wisconsin","WI","Barron County","55","005","dist_MAT","2017","33.38"
"Wisconsin","WI","Bayfield County","55","007","dist_MAT","2017","10.8"
"Wisconsin","WI","Brown County","55","009","dist_MAT","2017","6.53"
"Wisconsin","WI","Buffalo County","55","011","dist_MAT","2017","26"
"Wisconsin","WI","Burnett County","55","013","dist_MAT","2017","26.6"
"Wisconsin","WI","Calumet County","55","015","dist_MAT","2017","6.12"
"Wisconsin","WI","Chippewa County","55","017","dist_MAT","2017","15"
"Wisconsin","WI","Clark County","55","019","dist_MAT","2017","21.87"
"Wisconsin","WI","Columbia County","55","021","dist_MAT","2017","11.42"
"Wisconsin","WI","Crawford County","55","023","dist_MAT","2017","37.78"
"Wisconsin","WI","Dane County","55","025","dist_MAT","2017","6.14"
"Wisconsin","WI","Dodge County","55","027","dist_MAT","2017","8"
"Wisconsin","WI","Door County","55","029","dist_MAT","2017","34.6"
"Wisconsin","WI","Douglas County","55","031","dist_MAT","2017","16.1"
"Wisconsin","WI","Dunn County","55","033","dist_MAT","2017","13.7"
"Wisconsin","WI","Eau Claire County","55","035","dist_MAT","2017","10.29"
"Wisconsin","WI","Florence County","55","037","dist_MAT","2017","29"
"Wisconsin","WI","Fond du Lac County","55","039","dist_MAT","2017","10"
"Wisconsin","WI","Forest County","55","041","dist_MAT","2017","12.4"
"Wisconsin","WI","Grant County","55","043","dist_MAT","2017","23.7"
"Wisconsin","WI","Green County","55","045","dist_MAT","2017","9.14"
"Wisconsin","WI","Green Lake County","55","047","dist_MAT","2017","20.86"
"Wisconsin","WI","Iowa County","55","049","dist_MAT","2017","20.64"
"Wisconsin","WI","Iron County","55","051","dist_MAT","2017","30.29"
"Wisconsin","WI","Jackson County","55","053","dist_MAT","2017","11.88"
"Wisconsin","WI","Jefferson County","55","055","dist_MAT","2017","7.2"
"Wisconsin","WI","Juneau County","55","057","dist_MAT","2017","18.25"
"Wisconsin","WI","Kenosha County","55","059","dist_MAT","2017","4.45"
"Wisconsin","WI","Kewaunee County","55","061","dist_MAT","2017","8.25"
"Wisconsin","WI","La Crosse County","55","063","dist_MAT","2017","5.88"
"Wisconsin","WI","Lafayette County","55","065","dist_MAT","2017","9.56"
"Wisconsin","WI","Langlade County","55","067","dist_MAT","2017","17"
"Wisconsin","WI","Lincoln County","55","069","dist_MAT","2017","21"
"Wisconsin","WI","Manitowoc County","55","071","dist_MAT","2017","9.31"
"Wisconsin","WI","Marathon County","55","073","dist_MAT","2017","13.4"
"Wisconsin","WI","Marinette County","55","075","dist_MAT","2017","37.77"
"Wisconsin","WI","Marquette County","55","077","dist_MAT","2017","16.67"
"Wisconsin","WI","Menominee County","55","078","dist_MAT","2017","12.5"
"Wisconsin","WI","Milwaukee County","55","079","dist_MAT","2017","1.56"
"Wisconsin","WI","Monroe County","55","081","dist_MAT","2017","9.29"
"Wisconsin","WI","Oconto County","55","083","dist_MAT","2017","20.82"
"Wisconsin","WI","Oneida County","55","085","dist_MAT","2017","16.75"
"Wisconsin","WI","Outagamie County","55","087","dist_MAT","2017","9.87"
"Wisconsin","WI","Ozaukee County","55","089","dist_MAT","2017","7.12"
"Wisconsin","WI","Pepin County","55","091","dist_MAT","2017","21.5"
"Wisconsin","WI","Pierce County","55","093","dist_MAT","2017","12.64"
"Wisconsin","WI","Polk County","55","095","dist_MAT","2017","18.08"
"Wisconsin","WI","Portage County","55","097","dist_MAT","2017","11.82"
"Wisconsin","WI","Price County","55","099","dist_MAT","2017","30"
"Wisconsin","WI","Racine County","55","101","dist_MAT","2017","6.54"
"Wisconsin","WI","Richland County","55","103","dist_MAT","2017","33.83"
"Wisconsin","WI","Rock County","55","105","dist_MAT","2017","5.08"
"Wisconsin","WI","Rusk County","55","107","dist_MAT","2017","31.62"
"Wisconsin","WI","St. Croix County","55","109","dist_MAT","2017","11.64"
"Wisconsin","WI","Sauk County","55","111","dist_MAT","2017","14.54"
"Wisconsin","WI","Sawyer County","55","113","dist_MAT","2017","15.29"
"Wisconsin","WI","Shawano County","55","115","dist_MAT","2017","10.31"
"Wisconsin","WI","Sheboygan County","55","117","dist_MAT","2017","8.93"
"Wisconsin","WI","Taylor County","55","119","dist_MAT","2017","12"
"Wisconsin","WI","Trempealeau County","55","121","dist_MAT","2017","20"
"Wisconsin","WI","Vernon County","55","123","dist_MAT","2017","18.55"
"Wisconsin","WI","Vilas County","55","125","dist_MAT","2017","30.17"
"Wisconsin","WI","Walworth County","55","127","dist_MAT","2017","9.75"
"Wisconsin","WI","Washburn County","55","129","dist_MAT","2017","28.43"
"Wisconsin","WI","Washington County","55","131","dist_MAT","2017","4.91"
"Wisconsin","WI","Waukesha County","55","133","dist_MAT","2017","5.27"
"Wisconsin","WI","Waupaca County","55","135","dist_MAT","2017","20.5"
"Wisconsin","WI","Waushara County","55","137","dist_MAT","2017","27"
"Wisconsin","WI","Winnebago County","55","139","dist_MAT","2017","7.46"
"Wisconsin","WI","Wood County","55","141","dist_MAT","2017","11.38"
"Wyoming","WY","Albany County","56","001","dist_MAT","2017","22.6"
"Wyoming","WY","Big Horn County","56","003","dist_MAT","2017","53.69"
"Wyoming","WY","Campbell County","56","005","dist_MAT","2017","52.67"
"Wyoming","WY","Carbon County","56","007","dist_MAT","2017","61.55"
"Wyoming","WY","Converse County","56","009","dist_MAT","2017","46.33"
"Wyoming","WY","Crook County","56","011","dist_MAT","2017","21.14"
"Wyoming","WY","Fremont County","56","013","dist_MAT","2017","88.64"
"Wyoming","WY","Goshen County","56","015","dist_MAT","2017","22"
"Wyoming","WY","Hot Springs County","56","017","dist_MAT","2017","78.5"
"Wyoming","WY","Johnson County","56","019","dist_MAT","2017","23.33"
"Wyoming","WY","Laramie County","56","021","dist_MAT","2017","17.83"
"Wyoming","WY","Lincoln County","56","023","dist_MAT","2017","64"
"Wyoming","WY","Natrona County","56","025","dist_MAT","2017","28.33"
"Wyoming","WY","Niobrara County","56","027","dist_MAT","2017","41.6"
"Wyoming","WY","Park County","56","029","dist_MAT","2017","28.33"
"Wyoming","WY","Platte County","56","031","dist_MAT","2017","22.8"
"Wyoming","WY","Sheridan County","56","033","dist_MAT","2017","21.67"
"Wyoming","WY","Sublette County","56","035","dist_MAT","2017","92.83"
"Wyoming","WY","Sweetwater County","56","037","dist_MAT","2017","40.64"
"Wyoming","WY","Teton County","56","039","dist_MAT","2017","55.29"
"Wyoming","WY","Uinta County","56","041","dist_MAT","2017","58"
"Wyoming","WY","Washakie County","56","043","dist_MAT","2017","58.5"
"Wyoming","WY","Weston County","56","045","dist_MAT","2017","16.25"
"Puerto Rico","PR","Adjuntas Municipio","72","001","dist_MAT","2017","9"
"Puerto Rico","PR","Aguada Municipio","72","003","dist_MAT","2017","7"
"Puerto Rico","PR","Aguadilla Municipio","72","005","dist_MAT","2017","1.5"
"Puerto Rico","PR","Aguas Buenas Municipio","72","007","dist_MAT","2017","5"
"Puerto Rico","PR","Aibonito Municipio","72","009","dist_MAT","2017","1.5"
"Puerto Rico","PR","Añasco Municipio","72","011","dist_MAT","2017","7"
"Puerto Rico","PR","Arecibo Municipio","72","013","dist_MAT","2017","20.25"
"Puerto Rico","PR","Arroyo Municipio","72","015","dist_MAT","2017","10"
"Puerto Rico","PR","Barceloneta Municipio","72","017","dist_MAT","2017","20"
"Puerto Rico","PR","Barranquitas Municipio","72","019","dist_MAT","2017","5"
"Puerto Rico","PR","Bayamón Municipio","72","021","dist_MAT","2017","0.4"
"Puerto Rico","PR","Cabo Rojo Municipio","72","023","dist_MAT","2017","9.5"
"Puerto Rico","PR","Caguas Municipio","72","025","dist_MAT","2017","1"
"Puerto Rico","PR","Camuy Municipio","72","027","dist_MAT","2017","17"
"Puerto Rico","PR","Canóvanas Municipio","72","029","dist_MAT","2017","9"
"Puerto Rico","PR","Carolina Municipio","72","031","dist_MAT","2017","3"
"Puerto Rico","PR","Cataño Municipio","72","033","dist_MAT","2017","2"
"Puerto Rico","PR","Cayey Municipio","72","035","dist_MAT","2017",""
"Puerto Rico","PR","Ceiba Municipio","72","037","dist_MAT","2017","12"
"Puerto Rico","PR","Ciales Municipio","72","039","dist_MAT","2017","14"
"Puerto Rico","PR","Cidra Municipio","72","041","dist_MAT","2017",""
"Puerto Rico","PR","Coamo Municipio","72","043","dist_MAT","2017","6"
"Puerto Rico","PR","Comerío Municipio","72","045","dist_MAT","2017","4"
"Puerto Rico","PR","Corozal Municipio","72","047","dist_MAT","2017","4"
"Puerto Rico","PR","Culebra Municipio","72","049","dist_MAT","2017","36"
"Puerto Rico","PR","Dorado Municipio","72","051","dist_MAT","2017","2"
"Puerto Rico","PR","Fajardo Municipio","72","053","dist_MAT","2017","15.5"
"Puerto Rico","PR","Florida Municipio","72","054","dist_MAT","2017","17"
"Puerto Rico","PR","Guánica Municipio","72","055","dist_MAT","2017","18.5"
"Puerto Rico","PR","Guayama Municipio","72","057","dist_MAT","2017","6"
"Puerto Rico","PR","Guayanilla Municipio","72","059","dist_MAT","2017","11"
"Puerto Rico","PR","Guaynabo Municipio","72","061","dist_MAT","2017","1.5"
"Puerto Rico","PR","Gurabo Municipio","72","063","dist_MAT","2017","5"
"Puerto Rico","PR","Hatillo Municipio","72","065","dist_MAT","2017","20"
"Puerto Rico","PR","Hormigueros Municipio","72","067","dist_MAT","2017","3"
"Puerto Rico","PR","Humacao Municipio","72","069","dist_MAT","2017","2"
"Puerto Rico","PR","Isabela Municipio","72","071","dist_MAT","2017","6"
"Puerto Rico","PR","Jayuya Municipio","72","073","dist_MAT","2017","7"
"Puerto Rico","PR","Juana Díaz Municipio","72","075","dist_MAT","2017","7"
"Puerto Rico","PR","Juncos Municipio","72","077","dist_MAT","2017","3"
"Puerto Rico","PR","Lajas Municipio","72","079","dist_MAT","2017","13"
"Puerto Rico","PR","Lares Municipio","72","081","dist_MAT","2017","16"
"Puerto Rico","PR","Las Marías Municipio","72","083","dist_MAT","2017","10"
"Puerto Rico","PR","Las Piedras Municipio","72","085","dist_MAT","2017",""
"Puerto Rico","PR","Loíza Municipio","72","087","dist_MAT","2017","7"
"Puerto Rico","PR","Luquillo Municipio","72","089","dist_MAT","2017","14"
"Puerto Rico","PR","Manatí Municipio","72","091","dist_MAT","2017","15"
"Puerto Rico","PR","Maricao Municipio","72","093","dist_MAT","2017","13"
"Puerto Rico","PR","Maunabo Municipio","72","095","dist_MAT","2017","4"
"Puerto Rico","PR","Mayagüez Municipio","72","097","dist_MAT","2017","1.5"
"Puerto Rico","PR","Moca Municipio","72","099","dist_MAT","2017","5"
"Puerto Rico","PR","Morovis Municipio","72","101","dist_MAT","2017","10"
"Puerto Rico","PR","Naguabo Municipio","72","103","dist_MAT","2017","7"
"Puerto Rico","PR","Naranjito Municipio","72","105","dist_MAT","2017",""
"Puerto Rico","PR","Orocovis Municipio","72","107","dist_MAT","2017","12"
"Puerto Rico","PR","Patillas Municipio","72","109","dist_MAT","2017","7"
"Puerto Rico","PR","Peñuelas Municipio","72","111","dist_MAT","2017","6"
"Puerto Rico","PR","Ponce Municipio","72","113","dist_MAT","2017","2"
